OrderID,Date,ProductID,CustomerID,StoreID,Channel,PaymentMethod,PromoType,Quantity,UnitPrice,UnitCost,Sales,Profit
O1031042,2023-05-27,2,1692,115,Online,Credit Card,None,5,36.69,18.63,183.45,90.3
O1031043,2025-07-23,34,4879,80,Mobile App,Credit Card,Bundle,3,153.78,89.87,461.34,191.73
O1031044,2023-08-22,17,2431,87,Store,Online Payment,Clearance,3,24.04,27.47,72.12,-10.29
O1031045,2024-11-04,33,785,2,Store,Online Payment,Bundle,2,25.32,19.59,50.64,11.46
O1031046,2024-09-14,38,4826,40,Online,Online Payment,None,4,66.37,42.4,265.48,95.88
O1031047,2025-03-06,20,1867,33,Store,Credit Card,Bundle,5,32.27,20.57,161.35,58.5
O1031048,2025-04-19,5,3621,49,Mobile App,Online Payment,None,4,142.15,81.63,568.6,242.08
O1031049,2023-11-17,3,252,118,Online,Cash,None,4,156.18,88.52,624.72,270.64
O1031050,2025-05-02,13,623,40,Store,Online Payment,None,4,103.96,50.88,415.84,212.32
O1031051,2024-10-05,8,1050,52,Store,Cash,None,3,159.91,100.28,479.73,178.89
O1031052,2024-01-19,29,4704,102,Mobile App,Credit Card,None,4,31.64,21.67,126.56,39.88
O1031053,2023-04-24,1,2137,27,Store,Cash,None,4,86.37,40.97,345.48,181.6
O1031054,2024-09-15,29,4419,33,Online,Cash,None,6,33.31,17.62,199.86,94.14
O1031055,2024-05-22,8,307,22,Mobile App,Credit Card,Influencer,5,146.88,108.61,734.4,191.35
O1031056,2024-05-30,6,3411,60,Online,Credit Card,None,2,113.73,50.99,227.46,125.48
O1031057,2025-01-26,2,2871,16,Online,Online Payment,Bundle,4,29.87,22.0,119.48,31.48
O1031058,2025-02-15,33,1536,111,Store,Online Payment,None,3,33.49,19.89,100.47,40.8
O1031059,2023-07-16,29,2153,85,Online,Credit Card,None,2,35.85,20.95,71.7,29.8
O1031060,2023-11-21,36,1639,20,Store,Online Payment,None,4,98.43,57.59,393.72,163.36
O1031061,2025-09-15,22,2155,86,Store,Cash,None,4,118.0,78.28,472.0,158.88
O1031062,2024-10-13,24,2576,39,Store,Credit Card,Clearance,4,30.97,32.85,123.88,-7.52
O1031063,2024-04-02,2,3814,85,Mobile App,Credit Card,None,2,35.04,21.85,70.08,26.38
O1031064,2025-12-01,1,4283,109,Online,Online Payment,None,7,87.16,53.54,610.12,235.34
O1031065,2025-01-05,25,1977,109,Mobile App,Credit Card,Clearance,2,41.52,34.15,83.04,14.74
O1031066,2025-07-20,21,4238,96,Online,Credit Card,Clearance,6,52.44,48.41,314.64,24.18
O1031067,2024-05-30,33,343,105,Online,Online Payment,Clearance,4,18.12,20.93,72.48,-11.24
O1031068,2023-06-29,23,2070,5,Online,Credit Card,Seasonal,4,53.91,43.77,215.64,40.56
O1031069,2025-03-13,2,3417,8,Mobile App,Credit Card,Bundle,3,26.83,18.83,80.49,24.0
O1031070,2025-06-13,26,4331,12,Online,Credit Card,None,5,64.6,37.24,323.0,136.8
O1031071,2024-10-02,6,3486,21,Online,Online Payment,None,3,102.54,53.65,307.62,146.67
O1031072,2024-04-19,36,2197,77,Online,Credit Card,None,2,84.42,54.35,168.84,60.14
O1031073,2023-05-15,19,2570,17,Store,Credit Card,None,5,134.43,88.99,672.15,227.2
O1031074,2023-09-27,18,2016,44,Online,Credit Card,Seasonal,2,134.93,71.11,269.86,127.64
O1031075,2025-10-10,2,28,42,Store,Credit Card,Seasonal,1,32.24,16.53,32.24,15.71
O1031076,2023-07-04,13,3846,27,Store,Credit Card,None,3,90.24,57.84,270.72,97.2
O1031077,2024-12-24,1,4745,44,Store,Credit Card,Clearance,4,71.26,56.3,285.04,59.84
O1031078,2024-12-27,5,2226,59,Mobile App,Credit Card,Influencer,4,127.6,71.27,510.4,225.32
O1031079,2024-06-01,24,1521,103,Online,Online Payment,Seasonal,3,44.42,25.3,133.26,57.36
O1031080,2025-12-28,20,4119,11,Mobile App,Credit Card,None,2,45.76,21.41,91.52,48.7
O1031081,2025-01-11,23,1531,62,Store,Online Payment,Seasonal,3,63.36,33.24,190.08,90.36
O1031082,2025-11-25,33,3922,56,Store,Online Payment,Clearance,4,24.76,17.07,99.04,30.76
O1031083,2023-10-13,33,925,85,Store,Online Payment,Seasonal,7,32.38,16.21,226.66,113.19
O1031084,2025-03-22,36,92,23,Online,Credit Card,None,2,94.42,53.03,188.84,82.78
O1031085,2025-04-22,4,3185,16,Store,Online Payment,None,2,82.92,43.8,165.84,78.24
O1031086,2025-10-04,3,4179,57,Store,Online Payment,Seasonal,2,127.18,79.3,254.36,95.76
O1031087,2024-03-26,36,2977,18,Online,Credit Card,Influencer,4,91.53,59.08,366.12,129.8
O1031088,2023-12-31,35,2459,30,Online,Cash,Seasonal,3,159.84,109.09,479.52,152.25
O1031089,2025-06-01,1,4443,10,Online,Online Payment,None,3,84.56,52.12,253.68,97.32
O1031090,2025-02-26,2,3279,77,Store,Online Payment,None,4,36.86,22.57,147.44,57.16
O1031091,2023-10-28,13,3127,21,Mobile App,Credit Card,Clearance,2,49.5,47.27,99.0,4.46
O1031092,2023-11-30,22,36,51,Mobile App,Online Payment,None,2,124.43,63.31,248.86,122.24
O1031093,2025-05-16,2,1358,30,Online,Credit Card,Seasonal,4,29.36,20.04,117.44,37.28
O1031094,2024-09-16,18,533,105,Online,Cash,None,5,140.88,93.39,704.4,237.45
O1031095,2025-09-20,10,3925,69,Store,Credit Card,Bundle,4,37.25,21.54,149.0,62.84
O1031096,2024-11-22,37,687,63,Online,Online Payment,None,4,161.55,93.85,646.2,270.8
O1031097,2025-12-10,33,1449,80,Online,Credit Card,Influencer,1,33.0,21.2,33.0,11.8
O1031098,2023-12-25,21,1751,27,Store,Credit Card,Seasonal,3,73.57,59.62,220.71,41.85
O1031099,2025-05-01,6,4481,90,Online,Credit Card,None,5,109.8,50.5,549.0,296.5
O1031100,2023-07-28,11,2583,41,Online,Credit Card,None,5,178.37,92.4,891.85,429.85
O1031101,2025-02-10,9,532,94,Online,Credit Card,None,5,49.94,23.43,249.7,132.55
O1031102,2024-04-02,35,1145,64,Store,Credit Card,None,6,178.57,109.35,1071.42,415.32
O1031103,2024-07-23,25,2122,24,Online,Cash,Seasonal,4,53.15,32.36,212.6,83.16
O1031104,2025-06-04,14,2204,43,Online,Online Payment,None,4,95.71,42.57,382.84,212.56
O1031105,2023-04-26,1,4900,9,Online,Online Payment,None,6,83.9,42.22,503.4,250.08
O1031106,2023-09-03,34,4028,33,Mobile App,Credit Card,Clearance,4,83.95,100.93,335.8,-67.92
O1031107,2024-09-05,25,3779,50,Store,Credit Card,Influencer,7,46.87,28.46,328.09,128.87
O1031108,2024-03-29,10,4951,64,Online,Cash,None,3,45.39,24.23,136.17,63.48
O1031109,2024-09-09,36,1723,114,Online,Credit Card,None,5,95.86,46.32,479.3,247.7
O1031110,2024-04-16,31,2659,38,Online,Credit Card,None,2,134.33,66.71,268.66,135.24
O1031111,2023-03-12,3,3727,60,Store,Credit Card,None,3,148.85,79.55,446.55,207.9
O1031112,2025-10-23,1,4215,7,Online,Credit Card,Influencer,3,79.68,50.5,239.04,87.54
O1031113,2025-01-26,1,76,96,Online,Cash,None,4,92.54,54.77,370.16,151.08
O1031114,2024-10-30,11,1679,40,Online,Credit Card,None,8,167.7,83.71,1341.6,671.92
O1031115,2023-06-13,17,90,108,Online,Online Payment,Seasonal,7,34.11,19.85,238.77,99.82
O1031116,2023-08-05,38,611,41,Online,Cash,None,5,62.35,43.81,311.75,92.7
O1031117,2024-10-15,34,2025,66,Store,Credit Card,Seasonal,2,146.79,96.89,293.58,99.8
O1031118,2023-02-27,40,2372,112,Online,Credit Card,None,2,86.84,50.55,173.68,72.58
O1031119,2024-06-02,38,4792,26,Store,Online Payment,Seasonal,5,60.77,40.52,303.85,101.25
O1031120,2025-09-01,1,1752,76,Store,Credit Card,None,4,93.39,56.42,373.56,147.88
O1031121,2025-08-17,33,2835,91,Online,Cash,Seasonal,4,29.87,21.4,119.48,33.88
O1031122,2024-07-18,37,3812,79,Online,Credit Card,None,4,177.89,91.31,711.56,346.32
O1031123,2023-09-12,26,505,72,Online,Cash,Bundle,4,58.08,34.58,232.32,94.0
O1031124,2023-03-23,39,3427,23,Mobile App,Cash,Clearance,7,92.2,75.17,645.4,119.21
O1031125,2023-07-07,18,2889,116,Store,Online Payment,None,4,151.65,84.84,606.6,267.24
O1031126,2023-11-04,32,3935,72,Online,Credit Card,Bundle,5,51.51,40.03,257.55,57.4
O1031127,2024-08-27,32,4512,72,Store,Credit Card,None,2,65.7,33.9,131.4,63.6
O1031128,2025-03-06,10,2254,47,Online,Credit Card,Seasonal,4,38.85,24.78,155.4,56.28
O1031129,2024-05-19,31,2872,110,Store,Credit Card,Seasonal,9,105.21,74.35,946.89,277.74
O1031130,2025-06-24,20,803,36,Store,Cash,Bundle,5,31.91,24.14,159.55,38.85
O1031131,2023-06-26,8,1416,54,Online,Credit Card,Seasonal,2,157.37,96.78,314.74,121.18
O1031132,2024-04-09,5,1915,69,Online,Online Payment,None,5,161.5,89.36,807.5,360.7
O1031133,2024-11-03,29,4866,119,Online,Credit Card,None,7,36.65,18.04,256.55,130.27
O1031134,2023-03-01,33,2758,77,Mobile App,Online Payment,Seasonal,2,26.31,18.45,52.62,15.72
O1031135,2025-09-19,32,4706,52,Store,Credit Card,Seasonal,6,56.51,44.29,339.06,73.32
O1031136,2025-12-26,39,1376,107,Store,Cash,Clearance,10,95.44,83.85,954.4,115.9
O1031137,2025-03-22,37,2357,27,Online,Credit Card,Bundle,6,131.24,105.27,787.44,155.82
O1031138,2025-02-09,8,1549,3,Online,Cash,None,4,161.04,97.65,644.16,253.56
O1031139,2023-08-18,30,4188,63,Store,Online Payment,Seasonal,1,41.3,27.56,41.3,13.74
O1031140,2023-07-20,9,3146,15,Mobile App,Cash,Bundle,5,42.24,27.87,211.2,71.85
O1031141,2023-09-19,30,1535,2,Online,Cash,Bundle,5,37.79,26.57,188.95,56.1
O1031142,2023-05-29,18,764,66,Online,Credit Card,Bundle,2,123.25,92.11,246.5,62.28
O1031143,2024-09-03,37,1104,88,Online,Online Payment,Clearance,3,131.82,90.81,395.46,123.03
O1031144,2025-11-15,5,4600,88,Mobile App,Cash,Seasonal,2,156.06,73.0,312.12,166.12
O1031145,2025-01-12,8,2258,87,Store,Credit Card,None,5,171.79,112.16,858.95,298.15
O1031146,2025-08-23,25,3753,66,Mobile App,Online Payment,None,5,62.34,29.71,311.7,163.15
O1031147,2025-12-08,23,4450,104,Store,Online Payment,Clearance,2,48.22,42.59,96.44,11.26
O1031148,2024-12-26,35,3048,49,Online,Credit Card,Influencer,5,142.01,95.12,710.05,234.45
O1031149,2023-04-25,36,3828,87,Store,Online Payment,Clearance,5,52.04,49.5,260.2,12.7
O1031150,2025-10-16,11,1540,7,Online,Credit Card,Influencer,4,143.93,107.38,575.72,146.2
O1031151,2024-08-21,26,4980,5,Online,Credit Card,Clearance,5,37.41,31.13,187.05,31.4
O1031152,2024-08-22,31,2659,27,Mobile App,Credit Card,None,7,129.65,84.25,907.55,317.8
O1031153,2025-12-18,38,3941,107,Online,Credit Card,Bundle,6,53.45,42.41,320.7,66.24
O1031154,2025-01-19,15,2704,62,Mobile App,Online Payment,None,5,71.49,39.7,357.45,158.95
O1031155,2023-05-02,3,3930,65,Store,Online Payment,None,8,144.83,91.67,1158.64,425.28
O1031156,2025-04-18,15,4927,9,Store,Cash,None,6,67.66,41.38,405.96,157.68
O1031157,2025-12-01,9,4231,74,Online,Online Payment,None,5,49.45,29.15,247.25,101.5
O1031158,2023-09-18,2,1579,115,Store,Credit Card,None,7,34.71,22.76,242.97,83.65
O1031159,2024-05-21,9,221,50,Online,Cash,Influencer,4,47.63,29.43,190.52,72.8
O1031160,2023-04-24,8,2265,38,Online,Cash,None,3,162.97,103.03,488.91,179.82
O1031161,2025-02-25,4,3568,52,Online,Credit Card,Seasonal,6,66.82,48.04,400.92,112.68
O1031162,2023-06-06,31,4245,46,Mobile App,Online Payment,Influencer,7,115.78,71.94,810.46,306.88
O1031163,2024-04-11,25,392,46,Online,Cash,None,6,52.27,32.23,313.62,120.24
O1031164,2024-12-14,7,2723,117,Store,Credit Card,None,4,117.3,73.09,469.2,176.84
O1031165,2025-07-10,17,2495,96,Store,Credit Card,Bundle,5,39.99,25.64,199.95,71.75
O1031166,2023-12-17,34,2932,76,Store,Cash,None,4,162.1,102.84,648.4,237.04
O1031167,2025-09-22,10,2390,1,Store,Cash,None,3,42.98,25.93,128.94,51.15
O1031168,2023-01-27,10,4259,57,Store,Credit Card,Influencer,3,41.19,28.03,123.57,39.48
O1031169,2023-07-02,30,3769,22,Online,Credit Card,Seasonal,4,46.76,22.06,187.04,98.8
O1031170,2023-05-11,16,908,11,Mobile App,Credit Card,None,4,84.43,37.97,337.72,185.84
O1031171,2025-03-29,28,4702,90,Store,Cash,Seasonal,4,129.32,94.02,517.28,141.2
O1031172,2024-02-01,8,3331,53,Store,Online Payment,None,4,191.72,81.35,766.88,441.48
O1031173,2023-01-23,2,862,50,Store,Credit Card,Seasonal,6,33.94,19.02,203.64,89.52
O1031174,2025-05-13,22,2710,70,Mobile App,Cash,None,3,119.81,75.71,359.43,132.3
O1031175,2023-10-31,18,4663,51,Mobile App,Credit Card,Seasonal,3,130.61,66.25,391.83,193.08
O1031176,2025-01-17,34,1067,27,Store,Credit Card,None,2,158.31,103.51,316.62,109.6
O1031177,2024-08-28,29,3549,75,Online,Credit Card,None,5,37.35,17.3,186.75,100.25
O1031178,2023-05-03,14,3900,11,Online,Cash,None,6,83.63,47.95,501.78,214.08
O1031179,2024-10-23,5,3062,10,Online,Credit Card,None,3,160.21,85.4,480.63,224.43
O1031180,2025-08-01,22,2609,27,Store,Credit Card,Influencer,1,113.23,56.6,113.23,56.63
O1031181,2024-02-05,32,3697,83,Mobile App,Credit Card,Bundle,6,56.52,43.21,339.12,79.86
O1031182,2025-07-02,13,2325,69,Online,Credit Card,Seasonal,4,91.68,59.98,366.72,126.8
O1031183,2023-10-24,25,1096,93,Online,Credit Card,Influencer,3,46.1,33.48,138.3,37.86
O1031184,2023-11-07,2,289,86,Store,Credit Card,None,2,34.33,16.28,68.66,36.1
O1031185,2023-07-08,29,309,48,Online,Credit Card,None,3,33.92,18.42,101.76,46.5
O1031186,2023-08-20,34,3151,112,Online,Online Payment,None,5,169.01,99.17,845.05,349.2
O1031187,2023-09-20,11,1072,84,Store,Cash,Clearance,3,84.21,112.52,252.63,-84.93
O1031188,2024-12-13,27,1322,7,Online,Credit Card,Influencer,2,146.11,71.96,292.22,148.3
O1031189,2023-05-23,30,1766,55,Store,Credit Card,None,6,43.95,24.18,263.7,118.62
O1031190,2024-08-19,10,3113,4,Online,Online Payment,None,5,41.16,20.12,205.8,105.2
O1031191,2023-10-14,7,2146,51,Store,Cash,Seasonal,3,102.58,61.84,307.74,122.22
O1031192,2023-06-10,16,4114,23,Store,Credit Card,Clearance,3,53.44,49.3,160.32,12.42
O1031193,2025-06-19,35,603,3,Mobile App,Credit Card,Seasonal,3,146.4,95.0,439.2,154.2
O1031194,2024-08-14,15,603,37,Store,Credit Card,None,6,71.54,43.05,429.24,170.94
O1031195,2023-11-12,9,3781,118,Online,Online Payment,Clearance,7,33.06,31.8,231.42,8.82
O1031196,2024-11-30,12,1787,68,Online,Cash,Clearance,5,44.3,54.62,221.5,-51.6
O1031197,2025-09-21,11,2760,59,Store,Credit Card,Clearance,3,118.88,87.63,356.64,93.75
O1031198,2023-11-06,22,3077,63,Store,Credit Card,None,3,130.99,66.06,392.97,194.79
O1031199,2023-09-26,27,3306,105,Store,Cash,None,7,143.23,79.86,1002.61,443.59
O1031200,2025-01-18,11,3678,104,Store,Credit Card,Seasonal,3,137.68,91.26,413.04,139.26
O1031201,2024-06-23,14,426,49,Store,Credit Card,None,1,90.21,55.14,90.21,35.07
O1031202,2025-01-08,20,1294,81,Store,Credit Card,Bundle,3,29.91,19.73,89.73,30.54
O1031203,2023-07-03,13,2502,34,Online,Online Payment,Seasonal,3,80.43,51.26,241.29,87.51
O1031204,2025-10-19,19,778,10,Online,Credit Card,Clearance,4,111.63,84.8,446.52,107.32
O1031205,2023-01-19,3,4374,91,Online,Cash,Bundle,4,104.64,78.12,418.56,106.08
O1031206,2023-10-28,16,1551,114,Store,Online Payment,None,2,74.09,41.9,148.18,64.38
O1031207,2024-11-16,33,4302,93,Store,Online Payment,Clearance,4,18.67,18.58,74.68,0.36
O1031208,2024-07-24,18,2337,5,Mobile App,Online Payment,Bundle,3,119.63,78.3,358.89,123.99
O1031209,2024-01-06,19,3507,108,Online,Credit Card,None,9,142.43,81.34,1281.87,549.81
O1031210,2025-12-06,25,4971,83,Online,Credit Card,Bundle,1,51.27,26.17,51.27,25.1
O1031211,2024-01-14,16,3030,92,Store,Cash,Influencer,3,84.36,37.16,253.08,141.6
O1031212,2025-01-13,17,1494,21,Online,Credit Card,Influencer,8,37.66,21.41,301.28,130.0
O1031213,2024-03-22,10,4623,85,Online,Credit Card,None,3,40.45,27.18,121.35,39.81
O1031214,2024-04-27,31,737,66,Online,Online Payment,None,3,134.76,80.21,404.28,163.65
O1031215,2025-05-02,23,536,1,Store,Cash,Clearance,1,55.93,40.11,55.93,15.82
O1031216,2024-01-24,1,272,51,Store,Cash,Influencer,3,84.82,46.97,254.46,113.55
O1031217,2024-03-14,23,203,21,Online,Credit Card,None,6,72.7,39.97,436.2,196.38
O1031218,2025-05-06,15,1623,94,Store,Online Payment,None,6,67.07,45.27,402.42,130.8
O1031219,2023-04-05,1,3636,70,Online,Cash,Seasonal,2,79.51,53.42,159.02,52.18
O1031220,2024-04-18,21,3334,9,Store,Credit Card,Clearance,4,54.33,52.44,217.32,7.56
O1031221,2023-11-02,4,1770,69,Mobile App,Credit Card,Bundle,6,64.5,41.76,387.0,136.44
O1031222,2024-06-12,8,4268,61,Store,Credit Card,None,6,164.39,94.74,986.34,417.9
O1031223,2024-09-23,25,665,79,Store,Credit Card,Seasonal,6,56.76,30.75,340.56,156.06
O1031224,2024-04-15,21,1958,48,Online,Cash,Seasonal,1,83.79,51.15,83.79,32.64
O1031225,2025-12-24,12,4683,76,Store,Credit Card,Clearance,3,60.22,46.1,180.66,42.36
O1031226,2025-09-27,35,4560,27,Online,Online Payment,None,2,162.44,85.13,324.88,154.62
O1031227,2023-06-06,40,101,14,Store,Cash,None,4,88.97,46.99,355.88,167.92
O1031228,2024-12-05,4,1760,89,Online,Credit Card,Bundle,3,66.34,38.58,199.02,83.28
O1031229,2023-12-21,10,3949,114,Mobile App,Credit Card,Seasonal,4,41.75,25.8,167.0,63.8
O1031230,2025-02-22,1,4878,66,Mobile App,Cash,None,3,91.19,43.74,273.57,142.35
O1031231,2024-06-16,7,2015,55,Store,Credit Card,None,1,108.99,74.88,108.99,34.11
O1031232,2025-11-11,15,1479,105,Online,Credit Card,None,5,64.14,42.24,320.7,109.5
O1031233,2025-11-01,2,1902,89,Mobile App,Credit Card,None,4,33.83,20.26,135.32,54.28
O1031234,2023-03-04,37,2682,85,Store,Cash,None,4,165.08,105.25,660.32,239.32
O1031235,2023-04-29,28,2064,90,Online,Credit Card,Influencer,6,147.18,77.97,883.08,415.26
O1031236,2023-01-26,4,4102,118,Store,Credit Card,None,3,78.91,42.77,236.73,108.42
O1031237,2025-05-20,12,1749,26,Store,Credit Card,None,5,93.51,54.69,467.55,194.1
O1031238,2023-09-08,29,3974,83,Mobile App,Online Payment,None,6,33.22,19.22,199.32,84.0
O1031239,2025-03-03,11,542,50,Online,Credit Card,Clearance,5,119.56,107.07,597.8,62.45
O1031240,2023-12-31,20,4768,118,Store,Credit Card,None,3,46.13,24.98,138.39,63.45
O1031241,2023-12-02,5,3548,7,Mobile App,Online Payment,None,4,143.56,70.72,574.24,291.36
O1031242,2024-10-24,35,3474,27,Mobile App,Credit Card,Clearance,3,97.38,89.92,292.14,22.38
O1031243,2025-04-28,3,2586,4,Store,Online Payment,None,5,134.9,71.16,674.5,318.7
O1031244,2024-09-12,4,62,22,Store,Credit Card,Influencer,5,61.61,45.18,308.05,82.15
O1031245,2024-09-22,10,1986,19,Online,Credit Card,None,4,45.49,20.98,181.96,98.04
O1031246,2025-03-18,15,2811,73,Online,Online Payment,Influencer,5,63.6,33.82,318.0,148.9
O1031247,2023-07-07,16,2667,14,Store,Credit Card,None,5,83.07,50.51,415.35,162.8
O1031248,2024-10-10,28,1152,120,Store,Cash,None,5,136.77,82.78,683.85,269.95
O1031249,2023-11-10,27,2397,87,Store,Online Payment,None,1,149.89,68.7,149.89,81.19
O1031250,2023-06-19,1,3292,23,Online,Credit Card,Clearance,7,40.93,44.39,286.51,-24.22
O1031251,2023-12-26,5,1229,60,Online,Credit Card,Clearance,5,124.38,91.63,621.9,163.75
O1031252,2023-07-30,13,4307,112,Online,Cash,Bundle,3,85.55,53.12,256.65,97.29
O1031253,2023-12-21,15,777,47,Mobile App,Credit Card,Seasonal,5,59.88,44.61,299.4,76.35
O1031254,2023-01-26,31,491,15,Mobile App,Cash,None,4,136.1,81.16,544.4,219.76
O1031255,2025-03-29,40,3999,20,Online,Credit Card,None,3,85.8,53.01,257.4,98.37
O1031256,2024-01-17,11,2824,120,Online,Credit Card,Clearance,2,125.81,105.02,251.62,41.58
O1031257,2024-12-24,28,3574,48,Mobile App,Credit Card,Clearance,5,116.35,80.88,581.75,177.35
O1031258,2025-04-01,11,3143,41,Store,Cash,None,3,163.92,109.0,491.76,164.76
O1031259,2025-06-17,40,962,97,Online,Credit Card,None,4,97.04,44.46,388.16,210.32
O1031260,2023-03-27,25,1064,25,Mobile App,Cash,None,4,62.06,30.22,248.24,127.36
O1031261,2024-07-13,4,611,111,Store,Credit Card,None,2,79.06,39.32,158.12,79.48
O1031262,2024-04-01,4,1500,116,Online,Credit Card,None,2,78.85,42.89,157.7,71.92
O1031263,2024-01-20,17,2750,47,Online,Online Payment,Influencer,3,35.17,20.12,105.51,45.15
O1031264,2025-06-03,18,2675,49,Online,Credit Card,None,4,150.91,82.16,603.64,275.0
O1031265,2023-03-16,10,3263,86,Store,Credit Card,None,5,42.08,22.41,210.4,98.35
O1031266,2023-12-06,4,1964,65,Online,Cash,None,3,82.56,44.68,247.68,113.64
O1031267,2025-05-20,38,2928,102,Online,Credit Card,Clearance,6,43.28,35.14,259.68,48.84
O1031268,2024-03-08,28,438,42,Online,Credit Card,Clearance,6,84.72,94.56,508.32,-59.04
O1031269,2023-03-23,37,1372,48,Online,Cash,Bundle,6,158.85,93.78,953.1,390.42
O1031270,2023-07-10,12,3907,82,Online,Online Payment,Clearance,2,59.54,55.1,119.08,8.88
O1031271,2023-11-27,23,3660,35,Store,Cash,Bundle,3,55.8,34.94,167.4,62.58
O1031272,2023-09-29,26,3926,112,Mobile App,Cash,None,3,67.39,33.02,202.17,103.11
O1031273,2025-01-03,13,1059,45,Online,Credit Card,Seasonal,2,87.99,44.5,175.98,86.98
O1031274,2023-07-07,26,2964,80,Store,Credit Card,None,7,66.06,35.27,462.42,215.53
O1031275,2025-04-17,22,2563,51,Store,Cash,None,6,112.09,66.15,672.54,275.64
O1031276,2023-12-08,35,2781,91,Store,Credit Card,None,6,160.68,108.96,964.08,310.32
O1031277,2023-03-17,35,951,87,Store,Credit Card,Influencer,2,155.51,112.59,311.02,85.84
O1031278,2023-01-13,38,1040,101,Online,Credit Card,Seasonal,4,61.44,42.36,245.76,76.32
O1031279,2024-10-27,23,1752,34,Online,Credit Card,Bundle,2,60.29,34.96,120.58,50.66
O1031280,2025-03-16,3,1998,22,Online,Credit Card,None,6,144.11,67.24,864.66,461.22
O1031281,2023-05-31,31,2495,18,Store,Online Payment,None,6,128.0,73.93,768.0,324.42
O1031282,2023-12-05,17,3777,95,Mobile App,Online Payment,Influencer,3,37.77,23.33,113.31,43.32
O1031283,2025-04-09,28,2863,69,Store,Credit Card,None,2,156.15,84.65,312.3,143.0
O1031284,2025-08-09,27,4465,51,Online,Online Payment,None,2,131.76,75.09,263.52,113.34
O1031285,2025-03-10,4,542,3,Store,Credit Card,None,5,73.27,39.48,366.35,168.95
O1031286,2024-11-07,8,3888,12,Store,Cash,Clearance,7,136.96,86.97,958.72,349.93
O1031287,2025-03-30,31,1784,59,Online,Credit Card,None,4,143.78,75.78,575.12,272.0
O1031288,2023-11-22,23,3685,5,Mobile App,Credit Card,None,6,67.51,41.36,405.06,156.9
O1031289,2023-03-11,9,2689,85,Store,Credit Card,Clearance,1,24.26,25.11,24.26,-0.85
O1031290,2024-09-10,35,338,103,Online,Credit Card,Influencer,4,136.51,112.15,546.04,97.44
O1031291,2024-09-05,35,3989,32,Online,Online Payment,None,1,161.76,103.57,161.76,58.19
O1031292,2025-05-30,9,1507,84,Online,Credit Card,Seasonal,1,40.68,25.27,40.68,15.41
O1031293,2023-09-21,13,1293,2,Store,Credit Card,Seasonal,1,78.44,44.69,78.44,33.75
O1031294,2025-09-01,8,1139,91,Mobile App,Credit Card,Clearance,2,104.03,88.38,208.06,31.3
O1031295,2024-06-27,23,3952,107,Mobile App,Credit Card,None,5,73.73,40.95,368.65,163.9
O1031296,2024-04-29,31,3161,77,Store,Credit Card,Seasonal,1,121.46,84.09,121.46,37.37
O1031297,2025-12-20,12,4824,44,Mobile App,Credit Card,Seasonal,2,93.23,54.68,186.46,77.1
O1031298,2024-08-18,1,658,4,Online,Credit Card,Bundle,6,75.23,49.25,451.38,155.88
O1031299,2023-04-10,1,3236,41,Mobile App,Cash,Influencer,1,74.95,52.2,74.95,22.75
O1031300,2023-10-06,11,1078,29,Online,Online Payment,Seasonal,2,129.78,99.54,259.56,60.48
